No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
426,bmg2025atxc,2025-01-11T21:15:30.492088Z,-0.018666517,100.1823196,2.761562334,MLv,5,43,57.86707306,"Southern Sumatra, Indonesia",BMKG
308,bmg2025ayng,2025-01-14T09:57:13.945722Z,-0.693969071,100.5433426,2.12597771,MLv,10,12,154.0425243,"Southern Sumatra, Indonesia",BMKG
296,bmg2025ayyw,2025-01-14T15:50:01.282683Z,-3.828758478,103.274086,2.294913063,MLv,5,16,159.2787323,"Southern Sumatra, Indonesia",BMKG
289,bmg2025azhi,2025-01-14T20:05:40.218851Z,-0.450384676,99.75458527,2.310238545,MLv,57,29,100.5752106,"Southern Sumatra, Indonesia",BMKG
281,bmg2025azmc,2025-01-14T22:31:07.835331Z,-3.665131807,101.7006989,2.770617096,MLv,25,18,178.0356598,"Southern Sumatra, Indonesia",BMKG
255,bmg2025batv,2025-01-15T15:33:35.68127Z,-0.288263887,100.1833344,2.270932586,MLv,6,24,84.95697021,"Southern Sumatra, Indonesia",BMKG
234,bmg2025bbjk,2025-01-15T23:25:40.362844Z,-0.275107384,100.2039413,2.034894792,MLv,10,10,104.2797546,"Southern Sumatra, Indonesia",BMKG
223,bmg2025bbta,2025-01-16T04:16:47.810054Z,-5.546814442,103.4321365,2.015111468,MLv,5,5,271.6937218,"Southern Sumatra, Indonesia",BMKG
198,bmg2025bcpp,2025-01-16T15:41:23.93505Z,-0.27348277,100.2227707,2.028115269,MLv,10,18,84.7081604,"Southern Sumatra, Indonesia",BMKG
173,bmg2025bdde,2025-01-16T22:32:45.648433Z,-2.126037836,100.8397217,2.934651753,MLv,31,35,75.90960693,"Southern Sumatra, Indonesia",BMKG
163,bmg2025bdtj,2025-01-17T06:43:33.634102Z,-0.015607989,98.89468384,2.49634832,MLv,16,10,127.6524429,"Southern Sumatra, Indonesia",BMKG
161,bmg2025bdwa,2025-01-17T08:04:37.972641Z,-0.261895716,99.73091125,2.327024254,MLv,11,16,243.1131668,"Southern Sumatra, Indonesia",BMKG
149,bmg2025beep,2025-01-17T12:23:46.896645Z,-3.880444288,103.0794525,2.393805533,MLv,10,16,98.58925629,"Southern Sumatra, Indonesia",BMKG
136,bmg2025belh,2025-01-17T15:46:33.739111Z,-1.575195193,99.14557648,2.429932178,MLv,35,20,158.1305389,"Southern Sumatra, Indonesia",BMKG
94,bmg2025bgki,2025-01-18T17:34:02.42683Z,-4.640636444,102.7234116,2.949652613,MLv,43,38,113.5841217,"Southern Sumatra, Indonesia",BMKG
86,bmg2025bgpn,2025-01-18T20:11:34.234183Z,-0.272311628,99.3830719,2.040010036,MLv,37,13,302.2203407,"Southern Sumatra, Indonesia",BMKG
60,bmg2025bhly,2025-01-19T07:31:17.722493Z,-5.235787868,102.8366089,3.521140347,MLv,52,33,228.6856461,"Southern Sumatra, Indonesia",BMKG
56,bmg2025bhpw,2025-01-19T09:29:41.888622Z,-0.65111959,99.15974426,3.520176777,MLv,13,49,78.62495422,"Southern Sumatra, Indonesia",BMKG
42,bmg2025bijo,2025-01-19T19:26:40.946364Z,-0.185259849,100.3520966,2.405183956,MLv,10,16,110.8359985,"Southern Sumatra, Indonesia",BMKG
255,bmg2025batv,2025-01-20T15:33:35.68127Z,-0.288263887,100.1833344,2.270932586,MLv,6,24,84.95697021,"Southern Sumatra, Indonesia",BMKG
376,bmg2024hcfi,2025-01-21T19:42:17.498423Z,-1.501624227,100.4121323,2.755119491,M,39,36,105.3048706,"Southern Sumatra, Indonesia",
